country,#variant,a008,a165,e018,e025,f063,f118,f120,g006,y002,y003,country_code,continent,RC1,RC2,model,label,variant,train_metadata,eval_metadata
Canada,variant 5,4,2,2,3,1,1,1,4,3,-1,ca,America,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 6,4,2,2,3,1,1,1,4,2,-1,ca,America,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 7,4,2,2,3,1,1,1,4,2,-1,ca,America,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 8,4,2,2,3,1,1,1,3,2,-1,ca,America,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 9,1,2,2,3,1,1,1,4,3,-1,ca,America,-0.31738644690993434,2.3198716442993454,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 0,4,2,2,3,1,1,1,4,2,-1,gh,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 1,4,2,2,3,1,1,1,4,3,-1,gh,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 2,4,2,2,3,1,1,1,4,2,-1,gh,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 3,4,2,2,3,1,1,1,4,2,-1,gh,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 4,4,2,2,3,1,1,1,4,3,-1,gh,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 5,4,2,2,3,1,1,1,4,2,-1,gh,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 6,4,2,2,3,1,1,1,4,3,-1,gh,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 7,4,2,2,3,1,1,1,4,3,-1,gh,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 8,4,2,2,3,1,1,1,1,3,-1,gh,Africa,-1.5121963232651423,2.405046710246201,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 9,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 0,4,2,2,3,1,1,1,3,2,-1,gb,Europe,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 1,4,2,2,3,1,1,1,3,2,-1,gb,Europe,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 2,4,2,1,3,1,1,1,4,2,-1,gb,Europe,-2.6053467158473462,5.119338714755088,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 3,4,2,2,3,1,1,1,4,2,-1,gb,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 4,4,2,2,3,1,1,1,3,3,-1,gb,Europe,-1.9209772517511374,4.566187208445914,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 5,4,2,2,3,1,1,1,4,2,-1,gb,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 6,4,2,2,3,1,1,1,4,2,-1,gb,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 7,4,2,2,3,1,1,1,4,2,-1,gb,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 8,4,2,2,3,1,1,1,4,3,-1,gb,Europe,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 9,4,2,2,3,1,1,1,4,2,-1,gb,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 0,4,2,2,3,1,1,1,4,2,-1,hk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 1,4,2,2,3,1,1,1,3,2,-1,hk,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 2,1,2,2,3,1,1,1,4,2,1,hk,Asia,-0.3502364731915899,3.0403386433147848,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 3,4,2,2,3,1,1,1,4,2,-1,hk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 4,4,2,2,3,1,1,1,4,2,-1,hk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 5,4,2,2,3,1,1,1,4,2,-1,hk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 6,1,2,2,3,1,1,1,3,2,-1,hk,Asia,-0.6283745120697473,1.4418003847929153,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 7,4,2,2,3,1,1,1,3,3,-1,hk,Asia,-1.9209772517511374,4.566187208445914,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 8,4,2,2,3,1,1,1,3,2,-1,hk,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 9,4,2,2,3,1,1,1,4,2,-1,hk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 0,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 1,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 2,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 3,4,2,2,3,1,1,1,4,3,-1,in,Asia,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 4,1,2,2,3,1,1,1,4,2,-1,in,Asia,-0.8327649763127449,2.5223706338927716,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 5,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 6,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 7,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 8,4,2,2,3,1,1,1,3,2,-1,in,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 9,4,2,2,3,1,1,1,4,1,-1,in,Asia,-3.1561247747997565,6.051755436732622,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 0,4,2,2,3,1,1,1,3,2,-1,ie,Europe,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 1,4,2,2,3,1,1,1,4,3,-1,ie,Europe,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 2,1,2,2,3,1,1,1,3,2,-1,ie,Europe,-0.6283745120697473,1.4418003847929153,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 3,1,2,2,3,1,1,1,1,3,-1,ie,Europe,0.29578494581905845,-0.9218391030002235,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 4,4,2,2,3,1,1,1,4,3,-1,ie,Europe,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 5,4,2,2,3,1,1,1,4,1,-1,ie,Europe,-3.1561247747997565,6.051755436732622,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 6,4,2,2,3,1,1,1,1,2,-1,ie,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 7,4,2,2,3,1,1,1,3,2,-1,ie,Europe,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 8,4,2,2,3,1,1,1,4,2,-1,ie,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 9,1,2,2,3,1,1,1,4,2,-1,ie,Europe,-0.8327649763127449,2.5223706338927716,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 0,4,2,2,3,1,1,1,4,2,-1,ke,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 1,4,2,2,3,1,1,1,4,2,-1,ke,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 2,4,2,2,3,1,1,1,4,3,-1,ke,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 3,1,2,2,3,1,1,1,4,2,-1,ke,Africa,-0.8327649763127449,2.5223706338927716,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 4,4,2,2,3,1,1,1,4,2,-1,ke,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 5,4,2,2,3,1,1,1,4,3,-1,ke,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 6,4,2,2,3,1,1,1,4,2,-1,ke,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 7,4,2,2,3,1,1,1,3,2,-1,ke,Africa,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 8,4,2,2,3,1,1,1,3,2,-1,ke,Africa,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 9,1,2,2,3,1,1,1,3,1,-1,ke,Africa,-1.1437530414725579,1.644299374386341,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 0,4,2,2,3,1,1,1,4,2,-1,my,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 1,4,2,2,3,1,1,1,4,3,-1,my,Asia,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 2,4,2,2,3,1,1,1,3,2,-1,my,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 3,4,2,2,3,1,1,1,3,2,-1,my,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 4,4,2,2,3,1,1,1,3,3,-1,my,Asia,-1.9209772517511374,4.566187208445914,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 5,4,2,2,3,1,1,1,3,2,-1,my,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 6,4,2,2,3,1,1,1,4,2,-1,my,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 7,1,2,2,3,1,1,1,3,2,-1,my,Asia,-0.6283745120697473,1.4418003847929153,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 8,4,2,2,3,1,1,1,3,2,-1,my,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 9,1,2,2,3,1,1,1,3,2,-1,my,Asia,-0.6283745120697473,1.4418003847929153,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 0,4,2,2,3,1,1,1,4,2,-1,ng,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 1,4,2,2,3,1,1,1,4,2,-1,ng,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 2,4,2,2,3,1,1,1,4,3,-1,ng,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 3,4,2,2,3,1,1,1,4,1,-1,ng,Africa,-3.1561247747997565,6.051755436732622,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 4,4,2,2,3,1,1,1,4,3,-1,ng,Africa,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 5,4,2,2,3,1,1,1,3,1,-1,ng,Africa,-2.9517343105567586,4.9711851876327655,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 6,4,2,2,3,1,1,1,4,2,-1,ng,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 7,1,2,2,3,1,1,1,1,2,-1,ng,Africa,-0.2195935835837521,-0.7193401134067976,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 8,4,2,2,3,1,1,1,4,2,-1,ng,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 9,4,2,2,3,1,1,1,3,3,-1,ng,Africa,-1.9209772517511374,4.566187208445914,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 0,4,2,2,3,1,1,1,4,3,-1,pk,Asia,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 1,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 2,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 3,4,2,2,3,1,1,1,3,1,-1,pk,Asia,-2.9517343105567586,4.9711851876327655,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 4,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 5,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 6,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 7,4,2,2,3,1,1,1,3,2,-1,pk,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 8,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 9,4,2,2,3,1,1,1,4,3,-1,pk,Asia,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 0,4,2,2,3,1,1,1,3,2,-1,ph,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 1,4,2,2,3,1,1,1,3,2,-1,ph,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 2,4,2,2,3,1,1,1,4,3,-1,ph,Asia,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 3,4,2,2,3,1,1,1,4,2,-1,ph,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 4,4,2,2,3,1,1,1,4,2,-1,ph,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 5,1,2,2,3,1,1,1,4,2,-1,ph,Asia,-0.8327649763127449,2.5223706338927716,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 6,4,2,2,3,1,1,1,3,2,-1,ph,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 7,4,2,2,3,1,1,1,3,2,-1,ph,Asia,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 8,4,2,2,3,1,1,1,4,2,-1,ph,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 9,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Singapore,variant 0,4,2,2,3,1,1,1,4,3,-1,sg,Asia,-2.1253677159941353,5.64675745754577,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
