doc_id,country,continent,year,boundary_idx
14001824,South Africa,Africa,2016,37
50809438,Kenya,Africa,2019,36
93581312,Ghana,Africa,2022,42
23244810,Nigeria,Africa,2018,19
63475917,South Africa,Africa,2021,34
63403943,South Africa,Africa,2021,36
1807974,Kenya,Africa,2012,26
3222017,South Africa,Africa,2015,16
61621408,Kenya,Africa,2020,31
30969398,South Africa,Africa,2019,37
113708047,Kenya,Africa,2024,29
50999449,Nigeria,Africa,2019,27
93007429,Nigeria,Africa,2022,32
241111,South Africa,Africa,2013,38
30406817,South Africa,Africa,2019,32
20993379,South Africa,Africa,2017,41
23433211,Kenya,Africa,2018,30
8661140,South Africa,Africa,2016,33
14628347,Ghana,Africa,2016,34
40532078,Nigeria,Africa,2019,27
30503136,South Africa,Africa,2019,36
15821868,Kenya,Africa,2016,34
24623909,South Africa,Africa,2018,22
25074767,Ghana,Africa,2018,25
92877166,Nigeria,Africa,2022,36
103497431,Nigeria,Africa,2023,29
1805528,Ghana,Africa,2012,35
61586743,South Africa,Africa,2020,25
8794667,South Africa,Africa,2016,28
62692595,Kenya,Africa,2021,34
61513018,Kenya,Africa,2020,31
51200664,Nigeria,Africa,2019,36
1886283,Nigeria,Africa,2014,31
52173666,Nigeria,Africa,2020,32
16616862,Ghana,Africa,2017,37
41008176,Nigeria,Africa,2019,37
95389303,Nigeria,Africa,2022,33
61917848,South Africa,Africa,2020,36
100506646,Nigeria,Africa,2023,29
13626303,Nigeria,Africa,2016,20
24960054,Nigeria,Africa,2018,32
15865876,Nigeria,Africa,2016,30
18505602,Nigeria,Africa,2017,31
16613920,Kenya,Africa,2017,45
25163177,Nigeria,Africa,2018,15
395318,South Africa,Africa,2013,25
93493698,Nigeria,Africa,2022,35
92547804,Nigeria,Africa,2022,34
2981287,South Africa,Africa,2015,25
30578054,Ghana,Africa,2019,37
23058969,South Africa,Africa,2018,52
30792312,South Africa,Africa,2019,39
61723885,Kenya,Africa,2020,46
60039889,Tanzania,Africa,2018,23
50618153,Kenya,Africa,2019,42
108616877,Nigeria,Africa,2024,34
63544056,Kenya,Africa,2021,31
118826867,Nigeria,Africa,2024,32
98304735,Nigeria,Africa,2023,27
32824153,Nigeria,Africa,2021,26
62357760,South Africa,Africa,2020,29
50248508,Kenya,Africa,2018,44
97575175,South Africa,Africa,2023,32
92931869,South Africa,Africa,2022,37
95962328,Nigeria,Africa,2022,34
30715217,South Africa,Africa,2019,37
10002387,Nigeria,Africa,2016,29
40421467,Nigeria,Africa,2018,31
51459870,Nigeria,Africa,2020,37
40649514,Nigeria,Africa,2019,30
1891801,Ghana,Africa,2014,29
117877823,Kenya,Africa,2024,26
15015764,Nigeria,Africa,2016,30
1898539,Ghana,Africa,2014,29
40879715,Nigeria,Africa,2019,32
40272988,Nigeria,Africa,2018,34
25467546,Nigeria,Africa,2018,24
15941272,Nigeria,Africa,2016,32
40164055,Nigeria,Africa,2018,36
41240356,Nigeria,Africa,2019,31
51862500,Nigeria,Africa,2020,26
101151640,South Africa,Africa,2023,35
14221729,Nigeria,Africa,2016,26
19966865,South Africa,Africa,2017,39
17199813,Kenya,Africa,2017,33
114431825,Nigeria,Africa,2024,29
53686050,Nigeria,Africa,2022,31
102890237,Kenya,Africa,2023,31
32388840,Ghana,Africa,2020,36
4931039,South Africa,Africa,2015,27
15125745,Nigeria,Africa,2016,33
4918121,South Africa,Africa,2015,35
52941178,Nigeria,Africa,2021,32
109129359,Nigeria,Africa,2024,37
17280581,Nigeria,Africa,2017,38
18796237,Nigeria,Africa,2017,19
24363317,Kenya,Africa,2018,34
117283002,South Africa,Africa,2024,38
50947113,Kenya,Africa,2019,29
52834875,Nigeria,Africa,2021,31
4897424,South Africa,Africa,2015,30
40151482,Nigeria,Africa,2018,32
20353550,Nigeria,Africa,2017,15
40155277,Nigeria,Africa,2018,42
53178451,Nigeria,Africa,2021,31
51774867,Nigeria,Africa,2020,23
95921909,Nigeria,Africa,2022,21
30765281,South Africa,Africa,2019,46
105864110,Nigeria,Africa,2024,30
94627281,South Africa,Africa,2022,25
15710103,South Africa,Africa,2016,28
30007214,South Africa,Africa,2018,41
7754793,Ghana,Africa,2016,20
30705997,South Africa,Africa,2019,49
17991200,Nigeria,Africa,2017,19
92780422,South Africa,Africa,2022,41
105308858,Kenya,Africa,2024,28
20954619,Nigeria,Africa,2017,28
40060435,Nigeria,Africa,2018,25
63460453,Kenya,Africa,2021,25
40481885,Nigeria,Africa,2019,23
18483325,Nigeria,Africa,2017,31
14915080,Nigeria,Africa,2016,30
24325663,South Africa,Africa,2018,33
53133621,Nigeria,Africa,2021,22
21373066,Kenya,Africa,2017,47
19510863,Kenya,Africa,2017,36
105228019,Nigeria,Africa,2024,35
52606770,Nigeria,Africa,2021,42
40044044,Nigeria,Africa,2018,46
22715729,South Africa,Africa,2018,41
63461525,South Africa,Africa,2021,26
41243437,Nigeria,Africa,2019,29
62535384,South Africa,Africa,2021,27
61165759,South Africa,Africa,2019,42
7501267,Ghana,Africa,2016,37
19033780,South Africa,Africa,2017,25
88112133,United States,America,2021,43
108896744,United States,America,2024,16
86319629,United States,America,2020,30
23259972,United States,America,2018,46
102321704,United States,America,2023,47
86008116,United States,America,2020,33
70082511,United States,America,2018,35
1266068,United States,America,2012,19
51272937,Canada,America,2019,22
118422852,Jamaica,America,2024,43
63360449,United States,America,2021,36
93941109,Canada,America,2022,33
14898873,United States,America,2016,51
3922121,United States,America,2015,36
91440027,United States,America,2023,37
1540396,United States,America,2010,33
21512232,United States,America,2017,40
16417548,Canada,America,2017,13
83653326,United States,America,2020,42
43260553,United States,America,2021,19
84778184,United States,America,2020,27
86491019,United States,America,2020,17
97013234,United States,America,2023,29
84683607,United States,America,2020,20
86267453,United States,America,2020,38
84407873,United States,America,2020,38
93088976,Canada,America,2022,33
60524975,Canada,America,2019,31
85830195,United States,America,2020,40
16712257,Canada,America,2017,41
1126188,United States,America,2012,41
90551344,Canada,America,2022,23
114370349,United States,America,2024,35
3682431,United States,America,2015,38
95133047,United States,America,2022,29
90574733,United States,America,2023,30
52664362,United States,America,2021,30
87036460,United States,America,2021,24
2773404,United States,America,2014,35
86608934,United States,America,2021,43
88706140,United States,America,2022,41
87306080,United States,America,2021,32
85663565,United States,America,2020,22
117706060,United States,America,2024,31
118516795,United States,America,2024,32
32505534,United States,America,2021,48
3775586,Canada,America,2015,28
86310661,United States,America,2020,27
952312,Canada,America,2012,28
63569394,United States,America,2021,23
23488694,United States,America,2018,44
31431929,United States,America,2019,23
31455480,United States,America,2019,31
118436037,Canada,America,2024,38
20997159,United States,America,2017,46
85837136,United States,America,2020,43
86332747,United States,America,2020,33
87758209,United States,America,2021,45
80155108,United States,America,2019,24
32657622,United States,America,2021,41
255905,United States,America,2013,43
200254325,United States,America,2024,25
97780147,United States,America,2023,45
92159513,United States,America,2022,19
71048654,Jamaica,America,2019,22
87826515,United States,America,2021,35
1608134,United States,America,2010,28
84588674,United States,America,2020,39
200238089,United States,America,2024,23
60967442,Canada,America,2019,23
98386069,United States,America,2023,33
88114118,United States,America,2021,23
23251520,Canada,America,2018,44
13882576,Canada,America,2016,31
1365669,Canada,America,2010,31
86810564,United States,America,2021,29
90792334,United States,America,2023,23
86339402,United States,America,2020,14
86963391,United States,America,2021,13
32057681,United States,America,2020,23
3407972,United States,America,2015,16
82472457,United States,America,2019,29
85347070,United States,America,2020,34
96678823,Canada,America,2023,27
14851129,United States,America,2016,25
18878776,United States,America,2017,41
1052002,Canada,America,2012,21
33384469,United States,America,2021,31
84272152,United States,America,2020,20
33008219,United States,America,2021,31
84062939,United States,America,2020,46
85742525,United States,America,2020,34
83206670,United States,America,2020,29
87415503,United States,America,2021,30
81712902,United States,America,2019,20
84102896,United States,America,2020,25
118992294,Canada,America,2024,66
117281151,United States,America,2024,31
70226506,United States,America,2018,29
81307877,United States,America,2019,48
16909621,Canada,America,2017,30
87118933,United States,America,2021,35
86691926,United States,America,2021,32
62823484,United States,America,2021,34
88750426,United States,America,2022,22
7679573,Canada,America,2016,30
63761175,United States,America,2022,29
2941955,United States,America,2015,26
7474512,Canada,America,2016,13
117300942,United States,America,2024,37
3968233,Canada,America,2011,37
815155,Canada,America,2012,33
14325516,Canada,America,2016,13
70801633,United States,America,2019,36
20079203,Canada,America,2017,41
98872016,United States,America,2023,33
63551168,United States,America,2021,29
104580063,Canada,America,2023,34
85176002,United States,America,2020,36
89798989,United States,America,2022,38
87450507,United States,America,2021,42
95197995,United States,America,2022,34
200191146,United States,America,2024,34
90234681,United States,America,2022,35
91487828,United States,America,2023,34
73978233,United States,America,2022,30
98408188,United States,America,2023,32
20275185,Canada,America,2017,27
92447574,United States,America,2022,28
86893277,United States,America,2021,32
24811289,United States,America,2018,29
60603785,Canada,America,2019,31
31848229,United States,America,2020,32
87209421,United States,America,2021,41
52941661,United States,America,2021,41
2808306,Canada,America,2014,30
91031859,Canada,America,2022,34
60624518,Canada,America,2019,46
60954491,Canada,America,2019,33
86165274,United States,America,2020,28
2825052,United States,America,2014,28
100448784,United States,America,2023,40
118295479,United States,America,2024,25
90409969,United States,America,2022,33
86109245,United States,America,2020,35
16285424,United States,America,2017,53
22433875,Canada,America,2017,32
85029010,United States,America,2020,24
90070949,United States,America,2022,37
87343229,United States,America,2021,24
84998365,United States,America,2020,31
44035,Canada,America,2013,32
7176024,Canada,America,2016,29
89567212,United States,America,2022,29
13596581,United States,America,2016,50
86223348,United States,America,2020,46
88216414,United States,America,2021,28
88622594,United States,America,2022,22
102398589,United States,America,2023,34
84338590,United States,America,2020,56
82378073,United States,America,2019,24
31497984,United States,America,2019,18
115939987,United States,America,2024,43
96702064,Canada,America,2023,29
86463282,United States,America,2020,30
4819117,Canada,America,2014,35
84766870,United States,America,2020,16
89127993,United States,America,2022,31
33667102,United States,America,2022,40
53675746,United States,America,2022,34
87698278,United States,America,2021,31
87766735,United States,America,2021,36
22588519,Canada,America,2018,27
200267358,United States,America,2024,21
63113597,United States,America,2021,27
62485008,Canada,America,2020,30
31516113,United States,America,2019,25
85541071,United States,America,2020,32
81122653,United States,America,2019,29
89968048,United States,America,2022,22
32517788,United States,America,2021,29
90620950,United States,America,2022,31
23632190,Canada,America,2018,40
31815641,United States,America,2020,37
110090,Canada,America,2013,16
21687604,United States,America,2017,15
113506013,United States,America,2024,39
51976948,Canada,America,2020,33
20705909,United States,America,2017,30
81529633,United States,America,2019,29
1512580,United States,America,2010,30
51972552,Canada,America,2020,38
1507234,United States,America,2010,47
4614985,Jamaica,America,2014,29
7417478,United States,America,2016,46
15004229,United States,America,2016,29
3419778,Canada,America,2015,26
89709782,United States,America,2022,22
53531252,Jamaica,America,2022,39
88001604,United States,America,2021,35
85008447,United States,America,2020,32
87275973,United States,America,2021,29
92600392,United States,America,2022,34
88697953,United States,America,2022,25
95330192,Canada,America,2022,44
32983430,United States,America,2021,39
115521779,United States,America,2024,31
84871219,United States,America,2020,28
51443550,Canada,America,2020,40
70338460,United States,America,2018,24
8375529,United States,America,2016,32
110344614,United States,America,2024,35
86935597,United States,America,2021,55
82268410,United States,America,2019,32
20002090,United States,America,2017,38
112907245,United States,America,2024,30
60537771,Canada,America,2019,66
31745503,United States,America,2020,44
84579162,United States,America,2020,26
70800826,United States,America,2019,29
97373629,United States,America,2023,26
82417590,United States,America,2019,30
97115984,United States,America,2023,18
31729399,United States,America,2020,28
16764706,Canada,America,2017,13
18287700,United States,America,2017,28
82729968,United States,America,2019,32
82797723,United States,America,2019,20
34117553,United States,America,2022,29
89756260,United States,America,2022,31
70123142,United States,America,2018,48
89213246,United States,America,2022,30
104107870,United States,America,2023,41
80115244,United States,America,2019,28
20533741,United States,America,2017,45
88759548,United States,America,2022,39
4268344,Canada,America,2011,35
112367271,United States,America,2024,30
106422003,Canada,America,2024,35
43120523,United States,America,2021,34
88597271,United States,America,2022,36
82218618,United States,America,2019,48
84646729,United States,America,2020,29
85248410,United States,America,2020,24
89844063,United States,America,2022,25
31734245,United States,America,2020,19
32433190,United States,America,2020,18
248129,United States,America,2013,40
73991501,Canada,America,2022,45
93211176,United States,America,2022,35
9189379,sg,Asia,2016,48
52833209,Malaysia,Asia,2021,31
42054675,sg,Asia,2020,29
98177797,India,Asia,2023,22
23870381,India,Asia,2018,50
9609418,Malaysia,Asia,2016,25
30827152,India,Asia,2019,36
40070491,sg,Asia,2018,29
109255328,India,Asia,2024,32
71165042,India,Asia,2019,43
62174147,Sri Lanka,Asia,2020,35
117652385,India,Asia,2024,38
98636163,India,Asia,2023,34
30175516,India,Asia,2018,42
51330536,Pakistan,Asia,2020,31
24417655,sg,Asia,2018,24
14220605,Malaysia,Asia,2016,43
25488754,Sri Lanka,Asia,2018,29
14606764,sg,Asia,2016,36
7574629,Pakistan,Asia,2016,30
41256792,sg,Asia,2019,34
90403552,India,Asia,2022,45
9067598,Philippines,Asia,2016,25
19073974,Malaysia,Asia,2017,37
30250477,India,Asia,2018,28
99098771,India,Asia,2023,60
93826830,sg,Asia,2022,26
74241429,India,Asia,2022,31
2848677,Philippines,Asia,2014,26
104660695,India,Asia,2023,24
71880054,India,Asia,2020,43
16259200,sg,Asia,2017,40
102779722,India,Asia,2023,52
115385825,India,Asia,2024,58
19584208,Philippines,Asia,2017,20
70889188,Philippines,Asia,2019,34
96813222,India,Asia,2023,49
33741208,Philippines,Asia,2022,33
53619379,Philippines,Asia,2022,25
17853335,India,Asia,2017,25
17728902,India,Asia,2017,39
7268656,India,Asia,2016,27
72372518,India,Asia,2020,47
52422019,India,Asia,2021,17
92922564,India,Asia,2022,43
73970197,India,Asia,2022,23
117173258,Philippines,Asia,2024,42
118063233,India,Asia,2024,39
14635011,Pakistan,Asia,2016,21
16711320,Pakistan,Asia,2017,28
2971293,India,Asia,2015,20
394819,India,Asia,2013,25
107788641,Bangladesh,Asia,2024,39
99657575,Malaysia,Asia,2023,41
30161654,India,Asia,2018,33
43324245,India,Asia,2021,42
4364614,India,Asia,2011,35
132838,India,Asia,2013,48
19610368,Philippines,Asia,2017,27
91793952,India,Asia,2022,37
16901410,Malaysia,Asia,2017,32
30077290,India,Asia,2018,35
106121843,India,Asia,2024,46
30681332,India,Asia,2019,28
115270566,India,Asia,2024,61
119301103,Sri Lanka,Asia,2024,39
773250,Sri Lanka,Asia,2012,20
43543788,sg,Asia,2021,30
42142770,sg,Asia,2020,24
18943246,Malaysia,Asia,2017,41
40647325,sg,Asia,2019,28
95147239,Sri Lanka,Asia,2022,26
20129550,India,Asia,2017,30
7502019,sg,Asia,2016,41
100978901,India,Asia,2023,60
40748580,sg,Asia,2019,26
15681859,Philippines,Asia,2016,26
104068053,India,Asia,2023,39
71102984,India,Asia,2019,37
25792675,Hong Kong,Asia,2018,24
94675261,India,Asia,2022,40
108722721,Philippines,Asia,2024,34
74051823,India,Asia,2022,40
2143719,India,Asia,2015,34
8643916,India,Asia,2016,19
14370814,India,Asia,2016,25
21212233,India,Asia,2017,36
109016725,India,Asia,2024,33
25722719,sg,Asia,2018,31
74313898,India,Asia,2022,32
16494884,Malaysia,Asia,2017,33
95959576,India,Asia,2022,33
119431859,India,Asia,2024,40
108127415,Philippines,Asia,2024,36
21204440,Malaysia,Asia,2017,26
21069877,India,Asia,2017,35
2301892,India,Asia,2014,34
18277964,India,Asia,2017,41
92681398,India,Asia,2022,26
18437266,Malaysia,Asia,2017,31
4166609,India,Asia,2011,28
71552053,India,Asia,2020,31
95641055,India,Asia,2022,54
51677556,Pakistan,Asia,2020,16
4677225,Malaysia,Asia,2015,39
8731556,Pakistan,Asia,2016,31
4932736,sg,Asia,2015,26
99819957,Pakistan,Asia,2023,33
90351875,India,Asia,2022,31
18397424,Malaysia,Asia,2017,40
99839432,Pakistan,Asia,2023,36
22819460,sg,Asia,2018,35
60134296,Pakistan,Asia,2018,29
60185593,Pakistan,Asia,2018,30
40412280,sg,Asia,2018,29
3186674,sg,Asia,2015,26
117792264,Pakistan,Asia,2024,30
95126891,India,Asia,2022,55
18096360,sg,Asia,2017,36
71622581,India,Asia,2020,41
8552572,India,Asia,2016,39
14519251,India,Asia,2016,27
753747,India,Asia,2012,44
23610506,Pakistan,Asia,2018,34
21528663,Philippines,Asia,2017,37
945236,India,Asia,2012,27
96581242,India,Asia,2023,46
18494780,Malaysia,Asia,2017,42
91689304,Malaysia,Asia,2022,28
7334884,India,Asia,2016,20
20900809,Malaysia,Asia,2017,35
91442736,Pakistan,Asia,2022,33
3350041,Philippines,Asia,2015,39
40466003,sg,Asia,2019,26
52683787,India,Asia,2021,32
106403039,India,Asia,2024,39
72882909,India,Asia,2021,46
4649015,Pakistan,Asia,2014,32
74308331,India,Asia,2022,52
3443066,Philippines,Asia,2015,33
22367810,Malaysia,Asia,2017,34
22528530,Malaysia,Asia,2018,26
9520418,India,Asia,2016,20
2057021,India,Asia,2013,34
62876407,India,Asia,2021,23
87360194,India,Asia,2021,36
4581790,Malaysia,Asia,2013,18
21350258,Pakistan,Asia,2017,20
96751504,Philippines,Asia,2023,37
97243936,India,Asia,2023,40
14921471,Pakistan,Asia,2016,32
13782795,Pakistan,Asia,2016,30
1675239,India,Asia,2010,29
8853492,India,Asia,2016,39
117363444,India,Asia,2024,48
92525715,India,Asia,2022,21
13806469,sg,Asia,2016,69
26144480,Pakistan,Asia,2018,28
9488495,Malaysia,Asia,2016,23
43256651,Sri Lanka,Asia,2021,38
90679372,sg,Asia,2022,31
107859161,Pakistan,Asia,2024,33
30955003,India,Asia,2019,35
71328491,India,Asia,2019,38
24094213,India,Asia,2018,37
30156913,India,Asia,2018,44
110797182,India,Asia,2024,50
15016724,Philippines,Asia,2016,31
19445531,sg,Asia,2017,41
105629238,India,Asia,2024,70
52451760,Pakistan,Asia,2021,14
30781010,India,Asia,2019,35
98061753,Bangladesh,Asia,2023,27
14373580,India,Asia,2016,39
25781350,India,Asia,2018,37
19012907,India,Asia,2017,39
42007164,sg,Asia,2020,33
109017925,India,Asia,2024,27
74038432,India,Asia,2022,24
7962352,India,Asia,2016,32
98034559,India,Asia,2023,32
70921496,Philippines,Asia,2019,35
94320590,Pakistan,Asia,2022,20
72461576,Philippines,Asia,2020,29
74293083,India,Asia,2022,49
21080747,sg,Asia,2017,34
23855049,Pakistan,Asia,2018,29
7044240,India,Asia,2016,34
21952689,Malaysia,Asia,2017,38
30111547,India,Asia,2018,63
93251092,India,Asia,2022,34
8149644,Pakistan,Asia,2016,33
13876939,Hong Kong,Asia,2016,32
15354618,Pakistan,Asia,2016,21
16748061,Malaysia,Asia,2017,15
115792332,India,Asia,2024,37
106249328,India,Asia,2024,50
30763531,India,Asia,2019,47
8313849,India,Asia,2016,43
19438433,India,Asia,2017,44
110365084,India,Asia,2024,41
24048384,India,Asia,2018,43
90562682,India,Asia,2022,56
25409131,India,Asia,2018,60
92488332,Sri Lanka,Asia,2022,36
101554533,India,Asia,2023,51
22582118,India,Asia,2018,31
32517085,Philippines,Asia,2021,23
16242270,Malaysia,Asia,2017,25
10105302,Malaysia,Asia,2016,18
20622194,Pakistan,Asia,2017,24
86836549,India,Asia,2021,36
41703264,Hong Kong,Asia,2020,29
19068561,Malaysia,Asia,2017,52
25853131,India,Asia,2018,39
40258051,sg,Asia,2018,30
72177812,India,Asia,2020,37
8485587,sg,Asia,2016,27
30374229,India,Asia,2018,25
23173890,India,Asia,2018,41
95814371,Philippines,Asia,2022,51
22007053,India,Asia,2017,42
20828523,Malaysia,Asia,2017,29
111283943,Pakistan,Asia,2024,32
4862573,India,Asia,2015,43
25670030,sg,Asia,2018,31
40861958,Sri Lanka,Asia,2019,40
964160,India,Asia,2012,24
1620934,India,Asia,2010,29
53560633,Philippines,Asia,2022,39
515975,India,Asia,2013,27
98911128,India,Asia,2023,32
104470955,Sri Lanka,Asia,2023,32
19865525,India,Asia,2017,39
62438810,India,Asia,2020,21
31016746,India,Asia,2019,49
92312570,Philippines,Asia,2022,29
25878536,India,Asia,2018,20
16434165,Philippines,Asia,2017,23
112297579,India,Asia,2024,46
40622010,sg,Asia,2019,22
50966949,Pakistan,Asia,2019,35
52856724,Philippines,Asia,2021,32
19120697,sg,Asia,2017,34
105087218,India,Asia,2024,39
98035611,Malaysia,Asia,2023,43
106260933,Philippines,Asia,2024,32
97160972,India,Asia,2023,24
107380316,India,Asia,2024,62
72858143,India,Asia,2021,37
18779329,United Kingdom,Europe,2017,27
15011239,Ireland,Europe,2016,28
106092064,Ireland,Europe,2024,27
20292099,United Kingdom,Europe,2017,43
104747836,United Kingdom,Europe,2024,31
41548662,United Kingdom,Europe,2019,31
43246314,United Kingdom,Europe,2021,25
44200915,United Kingdom,Europe,2022,33
110192826,United Kingdom,Europe,2024,30
107171280,Ireland,Europe,2024,29
94500099,United Kingdom,Europe,2022,37
113484318,United Kingdom,Europe,2024,42
20119282,United Kingdom,Europe,2017,34
109086532,United Kingdom,Europe,2024,34
50596614,United Kingdom,Europe,2019,43
43933357,United Kingdom,Europe,2022,32
90852705,United Kingdom,Europe,2022,31
96450926,United Kingdom,Europe,2023,25
16673877,United Kingdom,Europe,2017,35
100356939,United Kingdom,Europe,2023,24
42021073,United Kingdom,Europe,2020,29
60234204,Ireland,Europe,2018,33
114061579,United Kingdom,Europe,2024,35
9981628,Ireland,Europe,2016,19
102633985,United Kingdom,Europe,2023,27
90878589,United Kingdom,Europe,2022,32
94719599,United Kingdom,Europe,2022,54
102293043,United Kingdom,Europe,2023,42
43378905,United Kingdom,Europe,2021,28
20875027,Ireland,Europe,2017,48
8297452,United Kingdom,Europe,2016,37
42810336,United Kingdom,Europe,2021,40
111688239,United Kingdom,Europe,2024,40
16146517,Ireland,Europe,2016,35
118442731,United Kingdom,Europe,2024,32
44142522,United Kingdom,Europe,2022,33
43486278,United Kingdom,Europe,2021,33
42945396,United Kingdom,Europe,2021,43
23521164,United Kingdom,Europe,2018,47
96982291,Ireland,Europe,2023,25
97474256,Ireland,Europe,2023,26
18102701,Ireland,Europe,2017,24
3474349,Ireland,Europe,2015,37
90077403,United Kingdom,Europe,2022,31
107471459,Ireland,Europe,2024,24
22948763,United Kingdom,Europe,2018,26
41867600,United Kingdom,Europe,2020,27
14795764,United Kingdom,Europe,2016,31
101632551,United Kingdom,Europe,2023,35
91060089,United Kingdom,Europe,2022,30
21844952,Ireland,Europe,2017,32
91014452,Ireland,Europe,2022,37
60057810,Ireland,Europe,2018,30
50322898,United Kingdom,Europe,2019,17
62157777,United Kingdom,Europe,2020,33
15526373,Ireland,Europe,2016,42
23240725,United Kingdom,Europe,2018,35
22702537,United Kingdom,Europe,2018,37
100809748,United Kingdom,Europe,2023,35
4415991,United Kingdom,Europe,2011,38
60625393,Ireland,Europe,2019,23
3401612,United Kingdom,Europe,2015,22
113762363,United Kingdom,Europe,2024,43
1754811,United Kingdom,Europe,2010,25
24860607,United Kingdom,Europe,2018,34
91346229,United Kingdom,Europe,2022,31
62861398,Ireland,Europe,2021,25
33728588,United Kingdom,Europe,2022,36
2872926,United Kingdom,Europe,2014,30
63589754,Ireland,Europe,2021,22
82121042,United Kingdom,Europe,2019,28
43499995,United Kingdom,Europe,2021,28
41501493,United Kingdom,Europe,2019,34
104679384,United Kingdom,Europe,2023,42
72508786,United Kingdom,Europe,2020,26
93001872,United Kingdom,Europe,2022,26
22003042,United Kingdom,Europe,2017,42
94074920,United Kingdom,Europe,2022,36
15727642,Ireland,Europe,2016,51
104965098,United Kingdom,Europe,2024,30
44076473,United Kingdom,Europe,2022,35
909193,United Kingdom,Europe,2012,44
13986478,United Kingdom,Europe,2016,43
18254036,United Kingdom,Europe,2017,61
