country,#variant,a008,a165,e018,e025,f063,f118,f120,g006,y002,y003,country_code,continent,RC1,RC2,model,label,variant,train_metadata,eval_metadata
Canada,variant 0,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 1,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 2,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 3,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 4,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 5,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 6,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 7,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 8,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Canada,variant 9,4,2,2,3,1,2,1,1,2,-1,ca,America,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 0,4,2,2,3,1,2,1,1,2,-1,gh,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 1,4,2,2,3,1,2,1,1,2,-1,gh,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 2,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 3,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 4,4,2,2,3,1,2,1,1,2,-1,gh,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 5,4,2,2,3,1,2,1,1,2,-1,gh,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 6,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 7,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 8,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ghana,variant 9,4,2,2,3,1,1,1,1,2,-1,gh,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 0,4,2,2,3,1,1,1,1,2,-1,gb,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 1,4,2,2,3,1,1,1,1,2,-1,gb,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 2,4,2,2,3,1,1,1,1,2,-1,gb,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 3,4,2,2,3,1,2,1,1,2,-1,gb,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 4,4,2,2,3,1,1,1,1,2,-1,gb,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 5,4,2,2,3,1,1,1,1,2,-1,gb,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 6,4,2,2,3,1,2,1,1,2,-1,gb,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 7,4,2,2,3,1,2,1,1,2,-1,gb,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 8,4,2,2,3,1,1,1,1,2,-1,gb,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Great Britain,variant 9,4,2,2,3,1,2,1,1,2,-1,gb,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 0,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 1,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 2,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 3,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 4,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 5,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 6,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 7,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 8,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Hong Kong SAR,variant 9,4,2,2,3,1,2,1,1,2,-1,hk,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 0,4,2,2,3,1,1,1,1,2,-1,in,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 1,4,2,2,3,1,1,1,1,2,-1,in,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 2,4,2,2,3,1,1,1,1,2,-1,in,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 3,4,2,2,3,1,2,1,1,2,-1,in,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 4,4,2,2,3,1,1,1,1,2,-1,in,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 5,4,2,2,3,1,2,1,4,2,-1,in,Asia,-2.4753827497693552,5.843568715670496,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 6,4,2,2,3,1,2,1,1,2,-1,in,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 7,4,2,2,3,1,2,1,1,2,-1,in,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 8,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
India,variant 9,4,2,2,3,1,2,1,4,2,-1,in,Asia,-2.4753827497693552,5.843568715670496,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 0,4,2,2,3,1,2,2,1,2,-1,ie,Europe,-1.7066668709707506,2.648854822857814,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 1,4,2,2,3,1,2,1,1,2,-1,ie,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 2,4,2,2,3,1,1,1,1,2,-1,ie,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 3,4,2,2,3,1,2,1,1,2,-1,ie,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 4,4,2,2,3,1,2,1,1,2,-1,ie,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 5,4,2,2,3,1,1,1,1,2,-1,ie,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 6,4,2,2,3,1,1,1,1,2,-1,ie,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 7,4,2,2,3,1,1,1,1,2,-1,ie,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 8,4,2,2,3,1,2,1,1,2,-1,ie,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Ireland,variant 9,4,2,2,3,1,2,1,1,2,-1,ie,Europe,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 0,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 1,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 2,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 3,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 4,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 5,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 6,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 7,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 8,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Kenya,variant 9,4,2,2,3,1,1,1,1,2,-1,ke,Africa,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 0,4,2,2,3,1,2,1,1,2,-1,my,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 1,4,2,2,3,1,2,1,1,2,-1,my,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 2,4,2,2,3,1,2,1,4,2,-1,my,Asia,-2.4753827497693552,5.843568715670496,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 3,4,2,2,3,1,2,1,1,2,-1,my,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 4,4,2,2,3,1,1,1,1,2,-1,my,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 5,4,2,2,3,1,2,1,1,2,-1,my,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 6,4,2,2,3,1,1,1,1,2,-1,my,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 7,4,2,2,3,1,1,1,1,2,-1,my,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 8,4,2,2,3,1,2,1,1,2,-1,my,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Malaysia,variant 9,4,2,2,3,1,2,1,1,2,-1,my,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 0,4,2,2,3,1,2,2,1,2,-1,ng,Africa,-1.7066668709707506,2.648854822857814,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 1,4,2,2,3,1,2,2,1,2,-1,ng,Africa,-1.7066668709707506,2.648854822857814,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 2,4,2,2,3,1,2,2,1,2,-1,ng,Africa,-1.7066668709707506,2.648854822857814,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 3,4,2,2,3,1,2,1,1,2,-1,ng,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 4,4,2,2,3,1,2,1,1,2,-1,ng,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 5,4,2,2,3,1,2,1,1,2,-1,ng,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 6,4,2,2,3,1,2,1,1,2,-1,ng,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 7,4,2,2,3,1,1,2,1,2,-1,ng,Africa,-1.8720303665983418,2.6545425543265146,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 8,4,2,2,3,1,2,1,1,2,-1,ng,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Nigeria,variant 9,4,2,2,3,1,2,1,1,2,-1,ng,Africa,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 0,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 1,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 2,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 3,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 4,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 5,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 6,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 7,4,2,2,3,1,1,1,1,2,-1,pk,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 8,4,2,2,3,1,2,1,4,2,-1,pk,Asia,-2.4753827497693552,5.843568715670496,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Pakistan,variant 9,4,2,2,3,1,1,1,4,2,-1,pk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 0,4,2,2,3,1,2,1,1,2,-1,ph,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 1,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 2,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 3,4,2,2,3,1,2,1,1,2,-1,ph,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 4,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 5,4,2,2,3,1,2,1,1,2,-1,ph,Asia,-1.8622113570403622,2.6018579683709264,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 6,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 7,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 8,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Philippines,variant 9,4,2,2,3,1,1,1,1,2,-1,ph,Asia,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
Singapore,variant 0,4,2,2,3,1,2,2,1,2,-1,sg,Asia,-1.7066668709707506,2.648854822857814,/path/to/metacul/models/combined_with_metadata_1b,"MAPLE 1B (T+, I+)",maple_1b_tplus_eplus,True,True
