country,#variant,a008,a165,e018,e025,f063,f118,f120,g006,y002,y003,country_code,continent,RC1,RC2,model,label,variant,train_metadata,eval_metadata
Canada,variant 0,4,2,2,1,1,1,1,4,2,-1,ca,America,-1.4402543758191815,5.342983932253761,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 1,1,1,2,3,1,1,1,1,2,-1,ca,America,0.6930130610666715,-1.255644602124896,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 2,4,1,2,3,1,1,1,4,2,-1,ca,America,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 3,4,1,2,3,1,1,1,4,2,-1,ca,America,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 4,4,1,1,3,1,2,1,1,2,-1,ca,America,-0.9142051828403387,1.33563574726872,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 5,4,2,2,1,1,1,1,4,2,-1,ca,America,-1.4402543758191815,5.342983932253761,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 6,4,2,3,3,1,1,1,4,2,-1,ca,America,-2.6761457749465456,6.579174179523305,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 7,4,2,3,3,1,1,1,3,2,-1,ca,America,-2.4717553107035477,5.498603930423448,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 8,4,2,2,3,1,1,1,3,2,-1,ca,America,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Canada,variant 9,4,2,2,3,1,1,1,3,2,-1,ca,America,-2.436355781153948,4.76868619803934,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 0,4,1,3,3,1,1,1,4,2,-1,gh,Africa,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 1,4,1,2,3,1,1,1,3,2,-1,gh,Africa,-1.5237491365035245,4.232381709321242,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 2,4,1,1,1,2,1,1,3,2,-1,gh,Africa,-0.39203276975629786,2.8888708832482566,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 3,4,1,2,3,1,1,1,4,2,-1,gh,Africa,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 4,4,1,2,1,1,8,1,4,2,-1,gh,Africa,0.6298967382243803,4.766865323254759,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 5,4,2,1,1,1,1,1,4,2,-1,gh,Africa,-1.4048548462695818,4.613066199869652,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 6,4,1,1,1,8,1,1,4,2,-1,gh,Africa,-1.2214734282801194,3.325517659527467,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 7,4,1,2,3,1,1,1,4,2,-1,gh,Africa,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 8,4,2,2,3,1,1,1,4,2,-1,gh,Africa,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ghana,variant 9,4,2,1,3,1,1,1,1,2,-1,gh,Africa,-1.9921753231183532,1.8776279674555187,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 0,4,2,2,3,1,2,1,4,2,-1,gb,Europe,-2.4753827497693552,5.843568715670496,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 1,4,2,2,3,1,1,4,4,2,-1,gb,Europe,-2.1741127871881125,5.990247010599857,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 2,4,1,1,1,1,1,4,4,2,-1,gb,Europe,-0.025614743410324686,4.217752274612216,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 3,4,1,2,3,1,1,1,4,2,-1,gb,Europe,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 4,4,1,1,3,1,1,1,4,2,-1,gb,Europe,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 5,3,2,1,3,1,8,1,3,2,-1,gb,Europe,-0.6407513591831435,2.88999240762552,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 6,3,2,1,3,4,1,1,3,2,-1,gb,Europe,-2.1108209257166934,2.6078447914961003,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 7,4,2,3,3,1,1,4,1,2,-1,gb,Europe,-1.5963409240087192,3.478453995684397,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 8,4,2,2,3,1,8,1,4,2,-1,gb,Europe,-1.4832017760038079,5.809442326858292,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Great Britain,variant 9,4,1,1,3,1,1,1,4,2,-1,gb,Europe,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 0,4,1,2,3,1,1,8,4,2,-1,hk,Asia,-0.6393281982592441,5.641929939829308,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 1,4,2,2,3,1,1,8,4,2,-1,hk,Asia,-1.5519348429096678,6.178234428547406,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 2,4,1,3,3,1,1,1,4,1,-1,hk,Asia,-2.2789176596989322,6.245368680398632,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 3,4,1,2,1,1,1,1,4,2,-1,hk,Asia,-0.5276477311687578,4.806679443535662,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 4,4,2,2,3,1,1,1,4,2,-1,hk,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 5,4,2,3,3,1,1,1,4,2,-1,hk,Asia,-2.6761457749465456,6.579174179523305,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 6,4,1,3,3,1,1,1,4,2,-1,hk,Asia,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 7,4,1,3,3,1,1,4,4,2,-1,hk,Asia,-1.2969056720872885,6.183860254265868,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 8,4,2,2,3,1,4,1,4,2,-1,hk,Asia,-2.144655758514173,5.832193252733095,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Hong Kong SAR,variant 9,4,2,3,3,8,1,1,4,2,-1,hk,Asia,-3.405371001607507,5.827930127899217,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 0,4,2,3,3,1,1,1,4,2,-1,in,Asia,-2.6761457749465456,6.579174179523305,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 1,4,2,1,3,1,1,1,4,2,-1,in,Asia,-2.6053467158473462,5.119338714755088,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 2,4,1,2,3,1,1,1,4,2,-1,in,Asia,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 3,4,1,3,1,1,1,1,4,2,-1,in,Asia,-0.5630472607183575,5.536597175919771,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 4,4,1,2,3,1,3,1,3,2,-1,in,Asia,-1.1930221452483423,4.2210062463838405,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 5,4,1,1,3,1,1,1,4,2,-1,in,Asia,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 6,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 7,4,2,2,3,1,1,1,4,2,-1,in,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 8,3,1,3,3,1,3,1,3,2,-1,in,Asia,-0.6257612517698748,3.8419620410191406,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
India,variant 9,3,2,3,1,1,2,1,4,2,-1,in,Asia,-0.7076299867131229,4.95825199542036,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 0,4,1,2,3,1,1,1,1,2,-1,ie,Europe,-1.1149682080175294,2.071241211121529,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 1,4,2,1,3,1,1,1,4,1,-1,ie,Europe,-3.120725245250157,5.321837704348513,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 2,4,2,2,3,1,1,1,4,2,-1,ie,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 3,4,2,2,3,1,1,1,1,2,-1,ie,Europe,-2.027574852667953,2.607545699839627,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 4,4,1,2,3,1,1,1,4,2,-1,ie,Europe,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 5,4,2,3,3,1,8,1,4,2,-1,ie,Europe,-1.5186013055534076,6.5393600592424015,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 6,4,1,3,3,1,1,1,1,2,-1,ie,Europe,-1.150367737567129,2.801158943505637,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 7,4,2,1,3,1,1,1,4,2,-1,ie,Europe,-2.6053467158473462,5.119338714755088,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 8,4,2,2,3,1,1,1,4,2,-1,ie,Europe,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Ireland,variant 9,4,1,2,3,1,3,1,4,2,-1,ie,Europe,-1.39741260949134,5.301576495483697,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 0,4,1,2,3,1,1,1,4,2,-1,ke,Africa,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 1,4,1,3,3,1,1,1,3,2,-1,ke,Africa,-1.5591486660531242,4.962299441705349,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 2,4,1,2,3,1,1,1,4,2,-1,ke,Africa,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 3,4,1,2,3,1,1,1,4,2,-1,ke,Africa,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 4,4,1,1,3,1,1,1,3,2,-1,ke,Africa,-1.4883496069539248,3.5024639769371335,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 5,4,1,3,3,1,1,1,4,1,-1,ke,Africa,-2.2789176596989322,6.245368680398632,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 6,4,1,2,1,1,2,1,4,2,-1,ke,Africa,-0.36228423554116673,4.800991712066962,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 7,4,1,3,3,1,1,1,4,2,-1,ke,Africa,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 8,4,1,1,3,1,8,1,3,2,-1,ke,Africa,-0.3308051375607868,3.46264985665623,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Kenya,variant 9,4,2,2,3,8,1,1,4,2,-1,ke,Africa,-3.3699714720579075,5.098012395515109,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 0,4,2,3,3,1,1,1,1,2,-1,my,Asia,-2.062974382217553,3.3374634322237355,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 1,4,2,1,3,1,1,1,4,2,-1,my,Asia,-2.6053467158473462,5.119338714755088,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 2,4,2,1,3,1,1,1,4,2,-1,my,Asia,-2.6053467158473462,5.119338714755088,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 3,4,1,1,3,1,1,1,4,2,-1,my,Asia,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 4,4,1,1,3,1,1,1,4,2,-1,my,Asia,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 5,4,1,3,3,1,1,1,4,2,-1,my,Asia,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 6,4,2,3,3,1,1,1,4,2,-1,my,Asia,-2.6761457749465456,6.579174179523305,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 7,4,2,2,1,1,1,1,4,2,-1,my,Asia,-1.4402543758191815,5.342983932253761,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 8,3,1,1,3,1,1,1,3,2,-1,my,Asia,-0.8856891839258579,2.3935020391883253,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Malaysia,variant 9,4,2,3,3,1,1,1,3,2,-1,my,Asia,-2.4717553107035477,5.498603930423448,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 0,4,1,2,3,1,1,1,4,2,-1,ng,Africa,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 1,4,1,2,1,1,1,1,3,2,-1,ng,Africa,-0.3232572669257602,3.7261091944358062,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 2,4,1,1,3,1,1,1,4,2,-1,ng,Africa,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 3,4,1,3,3,1,1,1,4,2,-1,ng,Africa,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 4,4,1,2,1,1,1,1,4,2,-1,ng,Africa,-0.5276477311687578,4.806679443535662,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 5,4,2,2,1,1,1,1,4,2,-1,ng,Africa,-1.4402543758191815,5.342983932253761,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 6,4,1,1,3,1,1,1,4,2,-1,ng,Africa,-1.6927400711969225,4.58303422603699,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 7,4,2,3,1,1,1,1,1,2,-1,ng,Africa,-0.8624825126397885,2.8311909173383,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 8,4,2,2,3,1,1,2,3,2,-1,ng,Africa,-2.280811295084337,4.815683052526227,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Nigeria,variant 9,4,1,3,3,8,1,1,4,2,-1,ng,Africa,-2.492764356957083,5.2916256391811185,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 0,4,1,2,3,1,1,1,4,2,-1,pk,Asia,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 1,4,2,3,3,1,1,1,1,2,-1,pk,Asia,-2.062974382217553,3.3374634322237355,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 2,3,1,2,3,1,1,1,4,2,-1,pk,Asia,-1.125479177718455,4.20399002067229,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 3,4,2,3,3,1,1,1,4,2,-1,pk,Asia,-2.6761457749465456,6.579174179523305,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 4,4,1,3,1,1,1,1,4,2,-1,pk,Asia,-0.5630472607183575,5.536597175919771,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 5,4,1,3,3,1,1,1,4,2,-1,pk,Asia,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 6,4,1,3,3,1,1,1,4,2,-1,pk,Asia,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 7,4,1,2,1,1,1,1,4,2,-1,pk,Asia,-0.5276477311687578,4.806679443535662,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 8,4,1,2,3,1,1,1,4,2,-1,pk,Asia,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Pakistan,variant 9,4,2,3,1,1,1,1,4,1,-1,pk,Asia,-1.9910324347715918,6.275400654231294,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 0,4,1,1,3,1,8,1,4,2,-1,ph,Asia,-0.5351956018037844,4.543220105756086,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 1,4,1,2,3,1,1,1,4,2,-1,ph,Asia,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 2,4,1,3,3,1,1,1,3,2,-1,ph,Asia,-1.5591486660531242,4.962299441705349,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 3,4,2,2,3,1,1,1,4,2,-1,ph,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 4,4,2,2,3,1,1,8,4,2,-1,ph,Asia,-1.5519348429096678,6.178234428547406,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 5,4,1,1,3,1,1,8,4,2,-1,ph,Asia,-0.6039286687096445,4.9120122074451995,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 6,4,1,2,3,1,1,1,4,2,-1,ph,Asia,-1.7281396007465222,5.312951958421098,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 7,4,2,1,3,8,1,1,4,2,-1,ph,Asia,-3.334571942508308,4.368094663131,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 8,4,1,3,3,1,1,1,4,2,-1,ph,Asia,-1.7635391302961219,6.042869690805206,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Philippines,variant 9,4,1,3,3,8,1,1,1,2,-1,ph,Asia,-1.8795929642280906,2.04991489188155,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
Singapore,variant 0,4,2,2,3,1,1,1,4,2,-1,sg,Asia,-2.640746245396946,5.8492564471391955,/path/to/metacul/models/combined_with_metadata_3b,"MAPLE 3B (T+, I+)",maple_3b_tplus_eplus,True,True
